,Unnamed: 0,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,AHJSYFDCBUPWIDK4PGEB5H3NF64A,"January 26, 2019",Just what I expected ☺,Fits perfect. Arrived in time for Christmas. Awesome price. Ordered a second toque.,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 10:33:45.789971,2020-09-30 10:33:55.200462,Doris,Clothing & Accessories,B002G9UDYG,B002G9UDYG
1,1,AHJSYFDCBUPWIDK4PGEB5H3NF64A,"June 20, 2018",Wish I could return. Broke after 7 weeks,Hinge on one earring has already broken after less than 2 months. Not impressed,yes,0,1.0,https://www.amazon.ca/MBLife-Sterling-Polished-Endless-Earrings/dp/B005JVNZ1Q/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 10:34:03.303866,2020-09-30 10:34:12.731990,Doris,Clothing & Accessories,B002G9UDYG,B005JVNZ1Q
2,2,AHJSYFDCBUPWIDK4PGEB5H3NF64A,"March 10, 2016",exactly as expected,Gorgeous. Made with care and beautiful detail. Thank you,yes,0,5.0,https://www.amazon.ca/Handmade-Textile-Brooch-Red-Poppy/dp/B0147WYGEW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 10:34:19.833770,2020-09-30 10:34:29.150935,Doris,Clothing & Accessories,B002G9UDYG,B0147WYGEW
3,3,AHJSYFDCBUPWIDK4PGEB5H3NF64A,"November 16, 2015",Perfect,Exactly as described in listing. Perfect fit,yes,0,5.0,https://www.amazon.ca/dp/B00WUZ5WCO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 10:34:37.252334,2020-09-30 10:34:45.675762,Doris,Clothing & Accessories,B002G9UDYG,B00WUZ5WCO
