,id,date_review_posted,review_title,review,verified_purchase,people_find_helpful,ratings,product_url,start,end,author,product_category
0,AESTEWUDI47ZQLEZZ5PSL5UMNOCA,"August 5, 2020",easy-to-use,This very light weight and easy-to-use for kids,yes,0,5.0,https://www.amazon.ca/Acer-Aspire-Celeron-Windows-A115-31-C2Y3/dp/B086XXW87C/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 03:34:54.911573,2020-09-14 03:35:03.199869,Jas Randhawa,Electronics
