,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id
0,AHGNT4UUUKO3RBU2TULBSOFDUAYA,True,Very cheap.,At first I really liked this item and it fits well. After having this sweater for less then a week I have found many holes in it and I only wore them to work(low movement job). I have found it to be very cheap and not worth the buy if you plan on wearing it more then three times.,"November 22, 2017",Amazon Customer,2.0,10,https://www.amazon.ca/gp/profile/amzn1.account.AHGNT4UUUKO3RBU2TULBSOFDUAYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:19.877948,2020-09-20 23:31:20.082868,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
1,AEHS3V7V33ZECMGOVQST3XQ54VAA,True,the colouring is spot on as is the sizing.,this product is super in quality as well ad true sizing. i've ordered several of both sweat shirts as well as this hoodie.great pricing. awesome colouring of all sweatshirts as well as the hoodie.,"July 15, 2019",Amazon Customer,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEHS3V7V33ZECMGOVQST3XQ54VAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:20.092718,2020-09-20 23:31:20.299504,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
2,AHKFC3UMTNBFHYXDFIV75MET7F5Q,True,Don’t bother with this product or seller,Don’t buy from this seller! Shipping took way way too long. Over a month and it only came from the next province over! Not worth the money. Sleeves at the wrist are way too tight. And you have to pay to return.,"June 3, 2020",Lori Ann Paul,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHKFC3UMTNBFHYXDFIV75MET7F5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:20.305359,2020-09-20 23:31:20.513795,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
3,AFYOEVX2DNK6E7LDU5ZYPU7I7G2Q,True,Love it!,Exactly what I wanted!! LOVE IT!! A little thin but that's okay. Otherwise perfect.,"October 4, 2019",wendyp,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFYOEVX2DNK6E7LDU5ZYPU7I7G2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:20.520578,2020-09-20 23:31:20.708373,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
4,AHHM2BUC2IXUM7UXHIELCVFVH6XQ,True,Perfect,Perfect,"December 8, 2019",Andre Macinnis,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHHM2BUC2IXUM7UXHIELCVFVH6XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:20.714232,2020-09-20 23:31:20.909420,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
5,AH2VGT4EO2PAECGKDXDSMZGVVNUQ,True,Good quality,"Good quality sweater, true to size.","December 14, 2018",Lana F,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH2VGT4EO2PAECGKDXDSMZGVVNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:20.918244,2020-09-20 23:31:21.116071,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
6,AGZCYJ3CYOKMRD7LAVYHBZ4CAUGA,True,poor quality return you need to pay,I don't recommend this,"April 12, 2019",am,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGZCYJ3CYOKMRD7LAVYHBZ4CAUGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:21.124904,2020-09-20 23:31:21.306255,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
7,AETBWCJ26LYVFTMB3WZ3CNSIN2HA,True,cozy,super comfy!,"December 12, 2019",Calina,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AETBWCJ26LYVFTMB3WZ3CNSIN2HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:21.313088,2020-09-20 23:31:21.514112,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
8,AHJ7DGTSWMRGZND3BWS3KS4COWHQ,False,SWEATER IS THIN,"Nice hoodie, however the quality is not the best. Sweater is very thin. You can see what your wearing underneath the sweater, even if your wearing white. But okay for the price!","August 12, 2019",Stefanie,3.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHJ7DGTSWMRGZND3BWS3KS4COWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:21.519363,2020-09-20 23:31:21.760153,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
9,AFWBP46VMY723KWKKIL6BHZNKG3Q,False,Not true colours shown,I ordered the kelly green sweater which looks turquoise in the picture but showed up as a dark green. Not really close to the picture.,"March 6, 2020",Matt Mayes,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFWBP46VMY723KWKKIL6BHZNKG3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:21.765172,2020-09-20 23:31:21.935129,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
10,AHIDPLT52XT2Y43UVZM3UUXQAJXA,False,poignet decousus,recu le deuxieme gilet mais le poignet etait decousus :(,"February 27, 2020",Ghislaine,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHIDPLT52XT2Y43UVZM3UUXQAJXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:31:26.514912,2020-09-20 23:31:26.706989,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,Hanes,"#28 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#2 in Men's Hoodies
#4 in Men's Sweatshirts",B002G9UDYG
