,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id
0,AGKHJZXNRXIFSF7XZ5Q6AOSWOBCA,True,"Great, nice quality frames but...","I love these sunglasses. They are the perfect fit and size for people who like a slightly oversized aviator. The frames are super sturdy, expensive quality for a fraction of the price. The reason for 4 stars is that they did not come with a case. In fact, there wasn’t even a box. My glasses arrived in just a plastic zip bag inside of the amazon bubble bag. It could have easily been squashed and broken during shipping. I was very lucky mine came pristine despite the awful packaging. That would be the only thing to be wary of when purchasing.","July 8, 2020",Mel Ch,4.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AGKHJZXNRXIFSF7XZ5Q6AOSWOBCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:01.778352,2020-09-20 23:32:02.085472,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
1,AEZ6EDZUNFFADLH7LFNFAQLE633A,True,They fit large,"They're fine but definitely not the best under $30 pair I've had. I like aviators and I buy them a lot, but these feel a bit chintzy compared to most of my previous pairs. If you have a small head, too, they'll not only be oversize, they'll fit very loose.","June 10, 2020",A. Radcliffe,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEZ6EDZUNFFADLH7LFNFAQLE633A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:02.094253,2020-09-20 23:32:02.381316,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
2,AGEH2VMWVATXUXZ77XJHQ5S2F7TQ,True,Small and flat,"These glasses aren't worth it. They are smaller, ideal if you have a smaller sized head. The frame/lenses are also flat, no curvature to it, so looks weird as an aviator. The arms of the glasses are very thin and flimsy, so I doubt they will last unless you are delicate with them.","August 16, 2020",Nicole,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGEH2VMWVATXUXZ77XJHQ5S2F7TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:02.391077,2020-09-20 23:32:02.642051,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
3,AGSP7U3XXNM5QYQGYJV55R45LR6A,True,LOVE THESE,I bought so many sunglasses and these were a dream come true! I LOVE the aviator oversized look and these are perfect. They are somewhat see through but overall great quality.,"September 14, 2020",Adrianna,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGSP7U3XXNM5QYQGYJV55R45LR6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:02.649318,2020-09-20 23:32:02.821527,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
4,AFTZFFAWMKRCQI2VJZR45XQMFCYQ,True,Incredible Quay Dupe,"I couldn't find anywhere that had the quay high keys still in stock, and this dupe is spot on!! They feel good quality too.","August 18, 2020",Alison H,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFTZFFAWMKRCQI2VJZR45XQMFCYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:02.828331,2020-09-20 23:32:02.998830,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
5,AEKRPJRCXS3ZCLOIMX2G2D5T5LUA,True,Nice Sunglasses! But don't last long,I was really excited for these sunglasses to come in. However the first time I wear them and they bend very easily.,"July 18, 2020",Kelley-jaye C.,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEKRPJRCXS3ZCLOIMX2G2D5T5LUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:03.004686,2020-09-20 23:32:03.188409,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
6,AFIJ7M5U2LUIVA43OISHQTJKIQLA,True,"Well made, great price!",These look and feel expensive and are a super close replica of my quay high key 120$ sunglasses. Love them!,"May 17, 2020",Leanne,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFIJ7M5U2LUIVA43OISHQTJKIQLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:03.195243,2020-09-20 23:32:03.368280,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
7,AEKOV3HTFNISYYPEJ5KZ5WMWFINA,True,Good cheap dupe,They are perfect for a Quay dupe. They aren’t very sturdy definitely feel like $20 glasses. But are light and comfortable on my face. Did not come in a case just a plastic bag and weren’t very straight when they arrived.,"August 1, 2020",Viclynn,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEKOV3HTFNISYYPEJ5KZ5WMWFINA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:03.374135,2020-09-20 23:32:03.547389,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
8,AGEFIBYCDVN6APQYJPYDXATIKRGA,True,Amazing quality!,"Amazing quality for the price. These are very sturdy and the fade is gorgeous. Wow, super happy with this purchase.","June 8, 2020",Jenner,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGEFIBYCDVN6APQYJPYDXATIKRGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:03.553785,2020-09-20 23:32:03.736942,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
9,AGDRGGNQ7CEFVGXKCHXFLVYKQWKQ,True,Great look,Impress me with the how sturdy and expensive looking they are. Fast delivery.. Right on time before hot sunny days in Toronto.,"May 26, 2020",Lily,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGDRGGNQ7CEFVGXKCHXFLVYKQWKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:32:03.742705,2020-09-20 23:32:03.913207,"SORVINO Brand Designer Aviator Sunglasses for Women Classic Oversized Pilot Sun Glasses (Black/Grey Fade, 60)",No,,B002G9UDYG
