,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id
0,AGHJCZRIMVH4K7EMOWIE4AQK6DVQ,True,Great value for price,"I had to write a review on this sweatshirt because the value for me was primo. The price was outstanding. $10.99 before tax! And with prime I got free shipping. I am so pleased with this purchase that I’ve bought three in total now. FYI -The sweatshirt is definitely a thin sweatshirt but that’s actually what I wanted was a thin sweatshirt that still had that oversized comfy sweatshirt look that I can wear with tights. I am a female and I usually wear an extra small or small top. I chose the men’s medium to get that cozy oversized sweatshirt look. It fits EXACTLY how I like and just covers my bum (5’2”, 113lbs for reference). I am stoked about this purchase. I love that the sweatshirt is thin because sometimes I get too warm in normal thicker sweatshirts (woodstove in my house). Plus it will be a perfect throw on sweatshirt in summer. It’s kind of like somewhere in between a cotton longsleeve and a warm sweatshirt in terms of the fabric weight. Hoping they do some other more toned down colours. I got the stonewashed green, the denim blue and the maroon Those were the only 3 colours I liked😆 some reviewers say it seems cheap but it is totally what I wanted and yes it was cheap. So long as you hang it to dry rather than wreck it in the dryer it should hold up well for quite awhile","November 17, 2019",Jamie Derksen,5.0,24,https://www.amazon.ca/gp/profile/amzn1.account.AGHJCZRIMVH4K7EMOWIE4AQK6DVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:02.977022,2020-09-20 23:15:03.271683,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
1,AEF5PQDCWUI6TO72BTU2TOSIFW4Q,True,Comfortable and Colourful,"It fits nicely, it feels warm and cosy, and it looks good (especially under a black leather vest). People tell me that I look like a pumpkin when I wear it, which I think is very whimsical and reflective of my personality. I recommend it for this price; keep in mind that this colour is hard to find in department stores.","December 18, 2019",Ademcan Vaner,5.0,23,https://www.amazon.ca/gp/profile/amzn1.account.AEF5PQDCWUI6TO72BTU2TOSIFW4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:03.280466,2020-09-20 23:15:03.584782,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
2,AEUUCEFE2ELHIRMNGDDUVFWMS5FQ,True,If your a long body it’ll fit short,I’ve got a long body and it came down to my belt line which was nice but don't be waving your hands in the air like you just don't care or be the person who puts there arms around the backs in group pictures as opposed to going over your friends shoulders.,"June 3, 2019",Amazon Customer,5.0,16,https://www.amazon.ca/gp/profile/amzn1.account.AEUUCEFE2ELHIRMNGDDUVFWMS5FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:03.599024,2020-09-20 23:15:03.892280,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
3,AFAFBFDFJVMLLFVY7MB24GSOJIGA,True,Amazing,The sweatshirt is not too thick and and not too thin it it's very comfortable I recommend getting a size smaller than normal though also if you get the colour ash it actually looks like white with little gray spots,"September 12, 2017",Marcus Van,4.0,30,https://www.amazon.ca/gp/profile/amzn1.account.AFAFBFDFJVMLLFVY7MB24GSOJIGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:03.899111,2020-09-20 23:15:04.166706,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
4,AH5SQAX7VYMVYF6TTOEHRKAYVG6Q,True,"Great quality, low price",Great quality for the price! Warm but still breathable. My boyfriend and I used these to make ugly Christmas sweaters for the holiday season. Very impressed with the quality and cut for the fabric.,"December 27, 2019",Shaumi Kulendran,5.0,13,https://www.amazon.ca/gp/profile/amzn1.account.AH5SQAX7VYMVYF6TTOEHRKAYVG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:04.175448,2020-09-20 23:15:04.449744,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
5,AHEMF2SSGWV7TLUASF6ZXA2UY2IA,True,Perfect!,"Honestly I was not expecting a lot because of the low price but when they arrived I was so happy! They are SO soft and quite well made! Once you put the sweater on, you won't want to take it off. I'm using them for my merch and pressed on a graphic, and I will be perfectly confident reselling them as quality sweatshirts. Will 100% be ordering again!","March 24, 2019",Sydney,5.0,16,https://www.amazon.ca/gp/profile/amzn1.account.AHEMF2SSGWV7TLUASF6ZXA2UY2IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:04.457551,2020-09-20 23:15:04.679555,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
6,AGFUVU2QPK3SYZLXZSAMNLLMIPYQ,True,Works for me,Perfect for the upcoming spring weather. I got a large as I wanted it a little bigger to be able to put a T-shirt underneath it. I’m 5’8 140 pounds and it fit exactly how I wanted it to. I got a compliment on the colour today so I’m pleased .,"March 13, 2020",Mandy,5.0,6,https://www.amazon.ca/gp/profile/amzn1.account.AGFUVU2QPK3SYZLXZSAMNLLMIPYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:04.687364,2020-09-20 23:15:04.932378,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
7,AEQQ4VFVWDFEEZV6T6WOYKJTXRDQ,True,Decent for the price.,"I purchased a small, I'm 5'6 and 130 lbs. I also purchased another brand around the same price range and this one comes in second place. Its decent, but the other brand seems to fit nicer (for a female) its a bit more frumpier than the other brand. Definitely worth this price.","January 22, 2019",Kimberly Musu,3.0,7,https://www.amazon.ca/gp/profile/amzn1.account.AEQQ4VFVWDFEEZV6T6WOYKJTXRDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:04.942135,2020-09-20 23:15:05.188275,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
8,AH4KQ2VBVSYQCNABK2YS22IS47BA,True,Thinner material perfect for spring/fall & fits true to size,"As other reviews suggest, the sweater isn't the thicker kind of sweatshirt that you might imagine it to be so if you're hoping for a thick 80s type sweatshirt then maybe look elsewhere. I for one am happy with the style. It's more of a light weight cotton type material with the traditional fleecy interior - as I would describe it. Very happy with this purchase for the spring season. To give you perspective: I'm 5""7 and average weight but bought a size L to have the baggy look with the sweater covering my bum in leggings and it really fits the way I hoped it would. The Heather grey is like a very bright, almost white grey with specks. Would totally recommend and will def buy other colors.","May 7, 2020",Ania,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH4KQ2VBVSYQCNABK2YS22IS47BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:05.196083,2020-09-20 23:15:05.432497,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
9,AFD4G345UPZXGX43PEZ3BTQ62BMQ,True,It is a must to have.,"I like its simplicity that goes with any colorful scarf of mine for the season.
The delivery person was very impressive. That person was pleasant and very professional. I have had quite a few deliveries, and today this person left a pretty strong impression with me. So, it is my lucky product to say the least.","October 3, 2019",a sojourner,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AFD4G345UPZXGX43PEZ3BTQ62BMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:05.442316,2020-09-20 23:15:05.777999,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
10,AEOGA63JY6X6NIZ4LLXVJFCXPGAQ,True,Cute and not too heavy,"This is a great sweatshirt for women. It is not heavy, comes in great colours (I got sage) and rivals a lot of long sleeved shirts at very expensive stores. The fit is perfect. Now that I have one, all of my friends have ordered them too.","July 2, 2019",Deborah,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AEOGA63JY6X6NIZ4LLXVJFCXPGAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:15:09.542423,2020-09-20 23:15:09.804961,Hanes Men's EcoSmart Fleece Sweatshirt,Hanes Branded Printwear,4,B002G9UDYG
