,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id
0,AE242MSBRWHV5UWHSG5FCBGBQOFA,True,Lab Coat comes very big.....order size or two down.,Order this a size or two down. They are massive! But very good quality.,"October 12, 2018",lynnezee,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE242MSBRWHV5UWHSG5FCBGBQOFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 18:51:44.455247,2020-09-28 18:51:44.582126,Mobb Medical Unisex Lab Coat,No,"340,509",B002G9UDYG,AE242MSBRWHV5UWHSG5FCBGBQOFA
1,AGB7EFTBWCXPQLF4KWTLBQSWEJCQ,True,Item as described,Very large .,"March 28, 2020",Ealasaid NicLeóid-Rivera,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGB7EFTBWCXPQLF4KWTLBQSWEJCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 18:51:44.587982,2020-09-28 18:51:44.713886,Mobb Medical Unisex Lab Coat,No,"340,509",B002G9UDYG,AE242MSBRWHV5UWHSG5FCBGBQOFA
